8662,1516.75,29.86,998.18,126.23,87.375,-50.0625,152.75,100732.000,53.12728,9.34551,4.1,0
8666,1517.44,29.86,998.15,126.48,87.375,-50.0625,152.75,100732.000,53.12728,9.34551,4.1,0
8667,1517.61,29.86,998.18,126.23,87.375,-50.0625,152.75,100732.000,53.12728,9.34551,4.1,0
8668,1517.8,29.87,998.19,126.14,87.375,-50.0625,152.75,100733.000,53.12728,9.34551,4.1,0
8669,1517.99,29.86,998.12,126.73,87.375,-50.0625,152.75,100733.000,53.12728,9.34551,4.1,0
8670,1518.17,29.86,998.18,126.23,87.375,-50.0625,152.75,100733.000,53.12728,9.34551,4.1,0
8672,1518.51,29.87,998.13,126.65,87.375,-50.0625,152.75,100733.000,53.12728,9.34551,4.1,0
8673,1518.68,29.87,998.13,126.65,87.375,-50.0625,152.75,100734.000,53.127282,9.34551,4.1,0
8674,1518.86,29.87,998.19,126.14,87.375,-50.0625,152.75,100734.000,53.127282,9.34551,4.1,0
8675,1519.04,29.86,998.15,126.48,87.375,-50.0625,152.75,100734.000,53.127282,9.34551,4.1,0
8676,1519.23,29.87,998.21,125.98,87.375,-50.0625,152.75,100734.000,53.127282,9.34551,4.1,0
8677,1519.4,29.86,998.15,126.48,87.375,-50.0625,152.75,100734.000,53.127282,9.34551,4.1,0
8678,1519.58,29.87,998.2,126.06,87.375,-50.0625,152.75,100734.000,53.127282,9.34551,4.1,0
8680,1519.92,29.87,998.12,126.73,87.375,-50.0625,152.75,100735.000,53.127282,9.34551,4.1,0
8682,1520.28,29.87,998.17,126.31,87.375,-50.0625,152.75,100735.000,53.127282,9.34551,4.1,0
8683,1520.47,29.87,998.22,125.89,87.375,-50.0625,152.75,100735.000,53.127282,9.34551,4.1,0
